order_id,company_name,distance_km,delivery_time_hrs,weather,traffic_level,payment_type,past_failures,agent_rating,delivery_status
12400,Ecom Express,75,9,Clear,High,Prepaid,0,4.2,1
12401,FedEx India,50,6,Clear,High,Prepaid,4,3.0,1
12402,FedEx India,65,4,Clear,Low,COD,3,4.5,1
12403,FedEx India,33,10,Storm,Medium,COD,1,3.0,1
12404,Ecom Express,65,7,Clear,Low,COD,0,2.5,1
12405,Amazon Logistics,3,9,Clear,High,COD,0,3.8,1
12406,Ekart,25,5,Rain,Medium,Prepaid,3,4.3,0
12407,Flipkart,67,5,Clear,High,Prepaid,3,3.4,0
12408,DTDC,39,8,Rain,Low,Prepaid,3,4.4,0
12409,Ekart,32,7,Rain,Medium,Prepaid,2,3.6,1
12410,Blue Dart,27,8,Storm,Low,COD,1,2.9,0
12411,Delhivery,30,11,Storm,Medium,COD,1,2.7,0
12412,Shadowfax,68,10,Clear,Medium,Prepaid,3,4.3,1
12413,Ecom Express,79,2,Rain,Low,COD,2,3.5,1
12414,XpressBees,26,9,Clear,Medium,COD,3,4.8,1
12415,Delhivery,49,3,Clear,Medium,Prepaid,3,3.9,0
12416,DTDC,66,6,Clear,High,Prepaid,1,3.4,0
12417,FedEx India,54,6,Clear,Low,COD,2,3.4,1
12418,Blue Dart,68,2,Storm,High,Prepaid,1,2.8,1
12419,Blue Dart,19,7,Clear,High,Prepaid,3,4.0,1
12420,Blue Dart,10,9,Rain,High,Prepaid,4,4.0,0
12421,FedEx India,39,10,Clear,High,COD,0,4.5,0
12422,XpressBees,22,11,Clear,High,Prepaid,3,3.0,0
12423,Ecom Express,66,1,Storm,Medium,COD,2,3.2,1
12424,Delhivery,22,8,Clear,Low,COD,4,2.7,0
12425,FedEx India,28,2,Rain,Medium,COD,2,3.2,1
12426,DTDC,71,1,Clear,Medium,Prepaid,3,3.6,1
12427,Ecom Express,45,8,Clear,High,COD,3,4.9,0
12428,DTDC,29,2,Clear,Medium,Prepaid,0,4.1,1
12429,Ecom Express,46,6,Rain,Low,Prepaid,2,4.5,1
12430,XpressBees,18,6,Clear,Medium,COD,4,3.3,0
12431,Shadowfax,41,5,Clear,High,Prepaid,0,2.9,0
12432,DTDC,4,8,Clear,Low,COD,2,3.1,1
12433,FedEx India,77,3,Rain,Low,Prepaid,3,3.1,1
12434,Ecom Express,77,10,Rain,Medium,Prepaid,0,4.0,0
12435,Blue Dart,67,4,Rain,Low,COD,3,3.4,0
12436,Ekart,47,7,Clear,Low,COD,1,4.6,1
12437,Blue Dart,31,7,Storm,Low,Prepaid,1,5.0,1
12438,Amazon Logistics,70,8,Rain,High,COD,0,3.4,1
12439,Shadowfax,10,2,Rain,Low,COD,0,4.3,1
12440,Shadowfax,12,11,Rain,Medium,Prepaid,2,4.1,1
12441,Blue Dart,70,2,Rain,High,COD,4,3.0,1
12442,Delhivery,67,4,Clear,High,Prepaid,4,4.8,1
12443,XpressBees,32,10,Storm,High,Prepaid,1,3.0,1
12444,DTDC,34,9,Storm,Medium,Prepaid,1,4.3,0
12445,FedEx India,40,10,Clear,High,Prepaid,1,3.4,0
12446,Shadowfax,47,9,Clear,Low,Prepaid,3,3.4,0
12447,Blue Dart,38,4,Storm,Medium,COD,4,3.6,0
12448,Blue Dart,61,9,Clear,Medium,COD,0,4.7,1
12449,XpressBees,32,3,Storm,Low,Prepaid,1,2.9,0
12450,XpressBees,12,5,Clear,Medium,COD,2,2.6,0
12451,Flipkart,3,10,Clear,Low,Prepaid,0,3.5,1
12452,Flipkart,28,9,Clear,High,COD,0,2.6,1
12453,Delhivery,3,6,Clear,Medium,Prepaid,0,4.2,0
12454,Delhivery,22,3,Clear,Medium,COD,4,4.4,1
12455,Amazon Logistics,59,10,Clear,Low,COD,1,4.6,0
12456,Delhivery,6,9,Rain,Low,COD,2,4.4,0
12457,Ecom Express,53,6,Storm,High,COD,3,4.8,1
12458,XpressBees,46,4,Clear,High,Prepaid,2,4.4,0
12459,FedEx India,21,4,Clear,High,COD,2,4.8,1
12460,Ecom Express,62,8,Clear,Low,Prepaid,2,3.0,0
12461,DTDC,39,7,Clear,Low,Prepaid,3,3.7,0
12462,Blue Dart,21,1,Clear,Medium,COD,2,5.0,1
12463,Delhivery,26,6,Clear,Medium,COD,2,4.2,0
12464,Blue Dart,3,8,Clear,Low,Prepaid,1,4.7,0
12465,Shadowfax,33,3,Clear,Medium,Prepaid,1,2.6,0
12466,Amazon Logistics,27,9,Clear,Medium,Prepaid,1,4.7,0
12467,Shadowfax,71,10,Rain,Low,Prepaid,0,4.2,0
12468,Amazon Logistics,42,2,Clear,Low,Prepaid,2,2.9,0
12469,Flipkart,68,6,Storm,Medium,Prepaid,4,2.6,0
12470,Blue Dart,2,1,Storm,Medium,Prepaid,4,3.1,1
12471,Amazon Logistics,52,11,Storm,Medium,COD,4,4.8,1
12472,Ekart,6,2,Storm,Medium,COD,3,4.2,1
12473,Ecom Express,14,5,Clear,Low,Prepaid,1,4.8,0
12474,Amazon Logistics,20,1,Clear,High,COD,1,3.6,1
12475,Amazon Logistics,13,8,Clear,High,COD,1,4.8,0
12476,Ecom Express,49,1,Rain,Medium,Prepaid,3,3.7,1
12477,Blue Dart,26,9,Storm,Low,Prepaid,2,3.0,1
12478,Blue Dart,58,10,Storm,Medium,Prepaid,0,2.9,1
12479,Ecom Express,36,11,Clear,Medium,Prepaid,1,5.0,0
12480,Shadowfax,77,3,Rain,High,Prepaid,2,3.3,1
12481,Ekart,6,2,Clear,High,Prepaid,4,2.9,1
12482,FedEx India,23,1,Clear,High,Prepaid,0,2.5,0
12483,DTDC,78,9,Rain,Low,COD,4,3.2,1
12484,Ekart,58,4,Clear,High,Prepaid,2,4.7,0
12485,Blue Dart,48,1,Storm,Medium,COD,2,3.8,1
12486,FedEx India,55,1,Clear,High,Prepaid,4,4.1,1
12487,Flipkart,4,7,Storm,Medium,COD,0,4.8,1
12488,Delhivery,54,2,Clear,Low,Prepaid,4,3.8,1
12489,Amazon Logistics,32,7,Rain,Medium,COD,4,4.6,1
12490,Ecom Express,70,7,Rain,Low,COD,4,3.3,1
12491,Ecom Express,34,10,Storm,Medium,COD,0,4.9,0
12492,Amazon Logistics,73,9,Clear,High,COD,3,2.7,1
12493,Delhivery,51,7,Storm,Low,Prepaid,0,4.3,1
12494,DTDC,17,1,Clear,Low,COD,4,4.2,0
12495,Delhivery,77,8,Clear,Low,Prepaid,1,3.0,0
12496,FedEx India,78,8,Clear,Medium,Prepaid,1,3.5,0
12497,Delhivery,40,4,Rain,High,Prepaid,2,3.3,0
12498,FedEx India,47,8,Clear,Low,Prepaid,3,2.7,0
12499,Delhivery,48,4,Rain,Low,COD,2,4.0,1
12500,DTDC,45,8,Rain,High,COD,2,5.0,1
12501,DTDC,10,5,Clear,High,Prepaid,1,3.9,0
12502,Blue Dart,51,4,Storm,Low,COD,0,3.9,0
12503,Amazon Logistics,78,6,Clear,High,Prepaid,2,2.6,0
12504,DTDC,61,2,Storm,Medium,Prepaid,2,2.8,0
12505,FedEx India,16,2,Clear,High,Prepaid,3,3.8,0
12506,DTDC,37,2,Clear,Medium,COD,1,5.0,0
12507,Blue Dart,64,9,Clear,High,Prepaid,0,4.7,1
12508,Ecom Express,70,10,Clear,Low,Prepaid,3,3.4,0
12509,FedEx India,42,3,Clear,Low,Prepaid,0,3.9,0
12510,Blue Dart,75,10,Clear,Medium,Prepaid,0,3.9,1
12511,Shadowfax,25,4,Clear,Medium,COD,2,4.2,1
12512,Shadowfax,50,10,Clear,High,Prepaid,3,4.2,0
12513,Flipkart,19,8,Clear,Medium,Prepaid,2,4.5,1
12514,Delhivery,8,4,Rain,Low,Prepaid,4,2.6,1
12515,Amazon Logistics,5,11,Rain,Medium,Prepaid,0,4.9,0
12516,XpressBees,70,10,Storm,Medium,Prepaid,3,2.7,1
12517,Ekart,61,10,Rain,High,Prepaid,1,3.7,1
12518,Blue Dart,56,7,Rain,Medium,COD,2,4.8,1
12519,Ecom Express,17,5,Rain,Medium,Prepaid,4,3.7,0
12520,Ekart,30,9,Clear,Medium,Prepaid,4,2.7,0
12521,Ecom Express,24,4,Rain,High,Prepaid,4,3.1,0
12522,Ekart,15,3,Clear,Medium,Prepaid,2,3.9,1
12523,Blue Dart,50,2,Storm,Low,Prepaid,1,2.7,1
12524,XpressBees,34,1,Rain,High,Prepaid,3,3.6,0
12525,Ekart,26,11,Clear,Medium,Prepaid,0,3.3,0
12526,Blue Dart,22,6,Rain,Medium,COD,1,4.5,1
12527,DTDC,18,10,Clear,High,Prepaid,2,2.8,1
12528,XpressBees,24,2,Clear,High,COD,3,4.2,1
12529,FedEx India,58,8,Clear,High,Prepaid,0,3.5,0
12530,Ecom Express,59,6,Rain,High,Prepaid,3,4.0,1
12531,Shadowfax,15,5,Rain,Low,COD,0,3.0,0
12532,Delhivery,21,2,Rain,Medium,Prepaid,0,4.0,0
12533,Shadowfax,31,7,Clear,Medium,Prepaid,4,4.2,0
12534,XpressBees,20,2,Clear,Low,COD,2,2.7,0
12535,FedEx India,54,5,Rain,High,COD,1,4.6,1
12536,Ecom Express,57,2,Clear,High,COD,4,4.7,1
12537,FedEx India,78,11,Rain,Medium,COD,4,2.7,0
12538,Ekart,24,10,Clear,High,COD,3,4.0,1
12539,Ecom Express,63,11,Clear,Low,Prepaid,0,4.0,0
12540,Ekart,34,11,Clear,Medium,Prepaid,0,2.5,0
12541,Blue Dart,19,2,Rain,Medium,Prepaid,3,3.4,0
12542,XpressBees,74,7,Clear,Low,Prepaid,2,4.9,0
12543,Blue Dart,34,9,Clear,Low,Prepaid,0,3.9,0
12544,Flipkart,33,5,Clear,High,COD,4,4.8,1
12545,FedEx India,62,7,Clear,Medium,Prepaid,4,4.2,0
12546,Ekart,55,4,Clear,High,COD,0,2.6,1
12547,DTDC,18,2,Clear,Medium,Prepaid,0,2.7,1
12548,Blue Dart,20,3,Rain,Low,Prepaid,2,4.3,0
12549,Flipkart,71,2,Clear,Low,Prepaid,0,3.9,1
12550,Amazon Logistics,35,5,Rain,Medium,Prepaid,2,2.8,0
12551,Shadowfax,26,6,Rain,High,Prepaid,4,4.0,0
12552,Ecom Express,69,7,Clear,Low,COD,2,4.5,0
12553,Flipkart,75,3,Clear,High,Prepaid,0,4.4,0
12554,XpressBees,75,4,Storm,High,Prepaid,1,3.1,0
12555,Blue Dart,12,8,Clear,High,COD,0,3.1,0
12556,XpressBees,17,4,Clear,Medium,Prepaid,1,4.9,0
12557,Shadowfax,62,7,Clear,High,Prepaid,4,4.7,1
12558,DTDC,8,6,Rain,Medium,Prepaid,3,3.3,0
12559,FedEx India,17,7,Rain,Low,Prepaid,4,4.6,0
12560,FedEx India,17,1,Storm,Low,COD,4,2.9,1
12561,XpressBees,41,3,Storm,High,COD,4,3.0,1
12562,Ekart,13,6,Clear,Low,COD,2,3.0,1
12563,DTDC,36,3,Clear,Medium,Prepaid,4,2.7,0
12564,FedEx India,22,7,Clear,Low,COD,3,4.6,0
12565,DTDC,51,9,Clear,Low,Prepaid,0,3.9,0
12566,Flipkart,44,3,Clear,Low,Prepaid,1,3.1,0
12567,DTDC,18,1,Clear,High,Prepaid,4,4.6,0
12568,Delhivery,33,10,Clear,Medium,COD,1,4.5,1
12569,Shadowfax,42,6,Clear,High,COD,4,2.8,1
12570,FedEx India,7,1,Clear,Medium,COD,2,4.1,0
12571,DTDC,28,1,Storm,High,COD,1,4.3,1
12572,XpressBees,21,8,Rain,Medium,Prepaid,4,4.3,0
12573,Amazon Logistics,26,9,Storm,Medium,Prepaid,4,4.3,0
12574,Delhivery,67,2,Clear,Medium,COD,3,2.9,1
12575,Delhivery,10,9,Clear,Medium,COD,3,3.3,0
12576,Ekart,54,5,Clear,High,COD,3,4.6,1
12577,DTDC,62,8,Clear,Medium,Prepaid,2,4.7,1
12578,Ekart,39,7,Clear,High,COD,1,3.2,1
12579,Ekart,4,7,Storm,High,Prepaid,2,2.6,1
12580,Amazon Logistics,71,4,Storm,Low,COD,0,4.6,1
12581,Flipkart,56,2,Clear,Medium,Prepaid,4,3.4,0
12582,DTDC,2,5,Clear,Low,COD,4,3.3,1
12583,Blue Dart,71,11,Clear,Medium,Prepaid,4,3.4,0
12584,FedEx India,46,11,Clear,Medium,COD,3,3.5,0
12585,Ekart,48,3,Clear,High,Prepaid,4,3.4,0
12586,Shadowfax,27,9,Clear,Low,Prepaid,3,3.9,1
12587,Ecom Express,15,6,Clear,Low,Prepaid,0,2.7,0
12588,Shadowfax,55,1,Clear,Low,COD,2,4.9,1
12589,Amazon Logistics,72,3,Clear,Medium,Prepaid,2,4.8,0
12590,Amazon Logistics,47,4,Clear,High,Prepaid,2,4.8,1
12591,XpressBees,32,9,Clear,High,COD,3,4.7,0
12592,Flipkart,60,11,Storm,Medium,COD,1,4.2,1
12593,FedEx India,30,6,Clear,High,Prepaid,1,3.1,0
12594,Ekart,18,4,Storm,Low,Prepaid,0,2.6,1
12595,Shadowfax,15,1,Rain,Low,Prepaid,1,2.7,0
12596,Ecom Express,37,8,Storm,Low,COD,0,3.3,1
12597,Amazon Logistics,59,11,Rain,High,COD,4,3.8,1
12598,Amazon Logistics,25,2,Rain,Medium,COD,2,5.0,0
12599,Flipkart,64,11,Storm,Medium,Prepaid,3,3.6,1
12600,Ecom Express,26,11,Clear,Low,COD,0,3.8,1
12601,Ecom Express,60,8,Clear,Medium,Prepaid,3,4.2,1
12602,Flipkart,33,6,Storm,High,Prepaid,3,3.0,1
12603,Amazon Logistics,19,8,Rain,Low,COD,2,4.8,0
12604,FedEx India,38,6,Storm,High,Prepaid,4,3.8,1
12605,DTDC,27,5,Rain,Low,Prepaid,4,3.2,0
12606,DTDC,10,5,Storm,Low,COD,1,4.8,0
12607,Flipkart,65,10,Rain,Medium,Prepaid,4,4.1,1
12608,Ecom Express,73,10,Rain,Low,Prepaid,2,3.7,1
12609,Ekart,21,11,Clear,Medium,COD,3,4.0,1
12610,Flipkart,55,8,Storm,Medium,COD,0,4.4,1
12611,FedEx India,31,7,Rain,Medium,COD,0,2.9,0
12612,Flipkart,54,8,Rain,High,Prepaid,4,4.7,1
12613,Delhivery,64,8,Rain,Medium,Prepaid,1,4.9,0
12614,Shadowfax,12,7,Clear,Low,Prepaid,0,3.9,0
12615,Ecom Express,32,2,Clear,Medium,COD,1,4.2,0
12616,XpressBees,50,11,Storm,Medium,Prepaid,0,4.6,1
12617,XpressBees,20,9,Rain,Low,COD,1,3.4,1
12618,Ecom Express,13,7,Clear,High,Prepaid,1,5.0,0
12619,FedEx India,16,11,Clear,Medium,Prepaid,3,4.2,1
12620,Delhivery,32,6,Rain,High,COD,2,3.6,1
12621,Delhivery,44,9,Rain,High,COD,0,4.2,0
12622,Amazon Logistics,38,1,Rain,Medium,COD,4,3.8,0
12623,Shadowfax,30,11,Rain,Medium,COD,2,2.8,0
12624,DTDC,27,2,Clear,Medium,COD,3,4.5,0
12625,Blue Dart,3,1,Clear,Medium,COD,3,3.9,0
12626,FedEx India,16,10,Clear,High,COD,3,4.5,1
12627,Blue Dart,5,3,Rain,High,COD,4,2.9,1
12628,Blue Dart,51,11,Clear,Low,COD,0,3.8,1
12629,Ecom Express,39,5,Rain,Medium,Prepaid,0,4.4,0
12630,XpressBees,24,1,Clear,High,Prepaid,1,5.0,0
12631,XpressBees,60,4,Clear,Medium,Prepaid,1,4.7,0
12632,DTDC,76,8,Storm,High,Prepaid,1,4.7,1
12633,Ecom Express,29,6,Clear,High,Prepaid,4,3.1,1
12634,Blue Dart,67,1,Rain,Medium,Prepaid,2,4.6,0
12635,Ekart,9,1,Clear,Medium,COD,0,2.9,1
12636,XpressBees,30,3,Clear,Medium,COD,1,3.0,0
12637,FedEx India,12,10,Clear,Medium,Prepaid,4,2.8,0
12638,FedEx India,19,8,Clear,Medium,Prepaid,4,4.6,0
12639,Amazon Logistics,56,11,Rain,Medium,COD,1,2.8,1
12640,Flipkart,51,11,Clear,High,COD,3,2.8,1
12641,Ekart,15,8,Clear,Low,COD,3,3.1,0
12642,XpressBees,75,3,Clear,Low,COD,3,3.9,1
12643,Delhivery,10,7,Rain,Low,COD,1,4.7,0
12644,XpressBees,12,3,Rain,Medium,Prepaid,4,3.5,1
12645,Amazon Logistics,64,4,Clear,Low,Prepaid,4,3.9,0
12646,FedEx India,77,9,Rain,Medium,COD,0,2.9,1
12647,Blue Dart,68,4,Rain,Low,Prepaid,3,3.2,0
12648,Delhivery,54,3,Rain,Medium,COD,1,2.8,0
12649,Ecom Express,40,5,Clear,Medium,Prepaid,0,3.5,1
12650,Shadowfax,79,7,Rain,Medium,COD,4,4.0,0
12651,Blue Dart,57,5,Rain,Medium,Prepaid,0,3.2,1
12652,Shadowfax,29,4,Rain,Low,Prepaid,3,4.6,0
12653,Ekart,76,8,Rain,High,Prepaid,2,5.0,0
12654,Flipkart,40,4,Storm,Low,COD,3,2.8,0
12655,Delhivery,26,2,Clear,Medium,Prepaid,3,2.5,1
12656,DTDC,22,10,Storm,High,COD,1,4.5,1
12657,Delhivery,11,6,Clear,Medium,COD,2,3.0,0
12658,XpressBees,44,2,Rain,High,COD,2,3.4,1
12659,FedEx India,16,3,Clear,Low,COD,2,3.5,0
12660,XpressBees,49,1,Clear,Medium,COD,4,4.8,1
12661,XpressBees,22,5,Rain,Medium,Prepaid,0,4.1,0
12662,Ekart,61,9,Rain,Low,Prepaid,4,2.6,0
12663,Blue Dart,51,2,Clear,Medium,COD,2,2.5,0
12664,DTDC,24,7,Clear,Medium,COD,1,3.0,0
12665,DTDC,14,5,Clear,Medium,Prepaid,3,3.3,1
12666,XpressBees,70,2,Storm,High,COD,3,3.7,0
12667,Shadowfax,5,8,Storm,Low,Prepaid,4,4.6,0
12668,Ekart,79,11,Clear,Low,Prepaid,4,3.3,1
12669,XpressBees,73,6,Storm,Medium,Prepaid,1,3.4,1
12670,Flipkart,10,4,Storm,Medium,Prepaid,3,3.3,1
12671,FedEx India,36,4,Clear,High,Prepaid,4,2.5,0
12672,Blue Dart,22,2,Rain,Medium,Prepaid,0,4.9,0
12673,Ecom Express,59,3,Clear,Low,Prepaid,4,2.8,1
12674,Flipkart,19,7,Rain,Medium,Prepaid,4,3.2,1
12675,Shadowfax,73,3,Clear,High,Prepaid,2,2.8,0
12676,Delhivery,44,5,Clear,Medium,Prepaid,0,3.7,1
12677,Delhivery,7,10,Clear,Medium,Prepaid,0,4.8,0
12678,Flipkart,79,6,Clear,Low,Prepaid,1,2.8,1
12679,XpressBees,68,6,Rain,Low,Prepaid,2,3.6,1
12680,Ecom Express,13,4,Clear,Low,Prepaid,0,2.6,0
12681,Amazon Logistics,13,6,Clear,Medium,COD,2,4.4,1
12682,Amazon Logistics,67,3,Storm,High,Prepaid,2,4.1,1
12683,Shadowfax,3,7,Clear,Medium,Prepaid,3,4.2,0
12684,XpressBees,16,7,Clear,Low,Prepaid,0,3.7,0
12685,DTDC,24,4,Storm,Low,Prepaid,3,4.8,1
12686,DTDC,30,2,Storm,Medium,COD,4,3.5,0
12687,Blue Dart,8,11,Clear,Medium,Prepaid,4,3.8,0
12688,Ecom Express,29,7,Clear,Medium,Prepaid,3,4.2,1
12689,Ecom Express,15,3,Storm,Medium,Prepaid,4,3.8,0
12690,Delhivery,45,1,Clear,Medium,Prepaid,3,3.0,0
12691,Ekart,31,2,Clear,Low,Prepaid,1,3.3,0
12692,Shadowfax,33,10,Clear,Low,COD,2,2.7,0
12693,Amazon Logistics,71,9,Clear,Low,Prepaid,1,3.6,0
12694,Shadowfax,7,8,Rain,Low,Prepaid,0,4.0,1
12695,DTDC,28,6,Rain,Low,COD,1,2.8,0
12696,DTDC,25,6,Storm,Low,COD,1,4.1,0
12697,Flipkart,35,1,Rain,High,COD,4,4.7,0
12698,Blue Dart,41,2,Clear,Medium,Prepaid,3,3.3,0
12699,Ecom Express,48,4,Clear,Medium,Prepaid,0,3.1,0
12700,FedEx India,76,3,Storm,High,Prepaid,4,4.7,1
12701,Shadowfax,25,1,Clear,Low,COD,0,4.2,1
12702,DTDC,66,8,Clear,High,Prepaid,2,2.8,1
12703,Ekart,19,7,Storm,Medium,Prepaid,3,3.5,0
12704,Delhivery,45,4,Rain,Medium,COD,4,4.2,1
12705,Amazon Logistics,77,9,Clear,Medium,COD,1,3.9,1
12706,Blue Dart,58,11,Storm,Low,Prepaid,2,4.0,1
12707,Ekart,29,4,Storm,High,COD,1,3.9,1
12708,Blue Dart,72,1,Clear,Low,COD,0,4.5,1
12709,Flipkart,24,10,Storm,Low,Prepaid,2,3.3,0
12710,FedEx India,35,1,Clear,Low,COD,4,4.3,0
12711,DTDC,12,1,Clear,Low,Prepaid,1,5.0,0
12712,Delhivery,36,1,Storm,Low,COD,1,3.5,0
12713,Ekart,43,4,Storm,Low,COD,0,4.5,0
12714,Blue Dart,29,1,Clear,Low,Prepaid,0,3.1,0
12715,Ecom Express,79,2,Clear,High,Prepaid,3,3.2,0
12716,Flipkart,25,4,Clear,Low,COD,3,4.8,1
12717,Ecom Express,9,7,Rain,Low,Prepaid,0,2.6,0
12718,Delhivery,54,2,Clear,Medium,Prepaid,3,3.0,1
12719,Ekart,73,8,Clear,High,Prepaid,1,3.7,0
12720,Flipkart,5,7,Clear,Low,COD,0,3.5,0
12721,Ekart,6,9,Clear,Low,COD,2,4.1,0
12722,DTDC,50,6,Clear,High,Prepaid,0,3.0,0
12723,XpressBees,31,4,Rain,Low,COD,4,2.7,1
12724,Flipkart,73,6,Clear,Medium,Prepaid,4,3.4,0
12725,Ecom Express,64,4,Clear,Low,COD,0,3.8,0
12726,Delhivery,48,7,Storm,High,Prepaid,2,3.9,0
12727,FedEx India,27,9,Rain,High,Prepaid,0,4.0,1
12728,DTDC,58,3,Clear,High,Prepaid,2,3.9,0
12729,XpressBees,38,3,Clear,Low,Prepaid,1,3.1,1
12730,FedEx India,8,2,Rain,Medium,Prepaid,1,4.4,0
12731,Amazon Logistics,41,1,Clear,Low,COD,2,2.7,1
12732,DTDC,40,1,Rain,High,Prepaid,3,3.0,0
12733,Delhivery,63,3,Clear,High,COD,1,4.3,1
12734,Blue Dart,79,7,Clear,Medium,COD,4,3.2,1
12735,Flipkart,54,11,Clear,Medium,COD,0,3.7,0
12736,Ekart,5,9,Rain,Low,Prepaid,3,3.3,0
12737,Delhivery,26,2,Storm,Medium,COD,4,3.8,1
12738,Flipkart,8,7,Clear,Medium,COD,0,3.4,0
12739,FedEx India,29,1,Clear,Medium,COD,4,5.0,0
12740,Ekart,70,2,Clear,Medium,COD,3,3.4,0
12741,Shadowfax,68,6,Clear,Low,Prepaid,2,4.1,0
12742,Ecom Express,21,11,Storm,High,Prepaid,0,4.7,0
12743,Amazon Logistics,12,5,Clear,High,COD,4,4.1,0
12744,DTDC,68,8,Storm,High,COD,4,3.9,1
12745,Delhivery,8,11,Rain,Medium,Prepaid,3,3.9,0
12746,Amazon Logistics,24,2,Storm,Medium,Prepaid,3,3.7,1
12747,Blue Dart,62,1,Rain,Low,COD,3,4.5,1
12748,Flipkart,72,7,Clear,High,Prepaid,2,2.6,1
12749,Flipkart,35,6,Clear,Medium,Prepaid,1,4.7,0
12750,Delhivery,20,8,Clear,Medium,Prepaid,4,4.0,0
12751,XpressBees,59,11,Clear,Medium,Prepaid,2,4.6,0
12752,XpressBees,10,8,Clear,High,Prepaid,4,2.5,0
12753,Shadowfax,49,2,Clear,Low,COD,2,4.7,0
12754,Ecom Express,42,8,Storm,Low,COD,0,2.8,1
12755,Ekart,49,6,Clear,Medium,COD,1,4.3,1
12756,Blue Dart,46,9,Rain,High,COD,4,3.5,1
12757,Amazon Logistics,26,7,Storm,Medium,Prepaid,3,4.2,0
12758,XpressBees,79,2,Storm,Medium,COD,1,4.1,0
12759,Shadowfax,26,8,Clear,Medium,COD,4,2.9,0
12760,Shadowfax,20,9,Clear,Medium,COD,0,3.8,0
12761,Delhivery,40,7,Clear,Medium,COD,4,3.2,0
12762,Blue Dart,28,4,Clear,Medium,Prepaid,4,3.9,0
12763,FedEx India,75,9,Clear,Low,Prepaid,4,4.3,1
12764,Ekart,64,4,Rain,High,Prepaid,1,2.7,0
12765,Ecom Express,69,4,Clear,Medium,COD,4,3.8,1
12766,DTDC,20,9,Clear,High,Prepaid,3,4.0,1
12767,Delhivery,29,8,Storm,Low,COD,2,3.2,1
12768,Ekart,79,4,Clear,Low,Prepaid,3,4.9,0
12769,DTDC,34,8,Clear,High,COD,0,3.8,0
12770,DTDC,11,8,Rain,Low,Prepaid,1,3.0,0
12771,Blue Dart,31,7,Clear,Medium,Prepaid,2,2.8,0
12772,Blue Dart,23,10,Rain,Medium,Prepaid,1,3.9,0
12773,Amazon Logistics,4,6,Clear,High,COD,1,3.4,0
12774,Shadowfax,76,8,Storm,Low,Prepaid,4,3.0,1
12775,Ekart,49,7,Clear,Low,COD,3,2.6,1
12776,Delhivery,3,5,Clear,High,Prepaid,2,3.9,1
12777,Flipkart,77,4,Rain,Medium,COD,4,4.0,0
12778,Delhivery,55,2,Clear,Low,Prepaid,2,2.9,0
12779,Amazon Logistics,7,11,Clear,Low,COD,3,4.0,1
12780,Ecom Express,41,8,Clear,High,Prepaid,4,4.9,1
12781,Shadowfax,3,9,Clear,Low,COD,2,4.9,1
12782,Flipkart,74,4,Clear,Medium,Prepaid,4,4.7,0
12783,XpressBees,3,4,Rain,Medium,COD,1,4.5,0
12784,Ecom Express,75,5,Rain,High,COD,0,3.0,0
12785,Blue Dart,56,2,Rain,High,Prepaid,2,2.9,1
12786,DTDC,73,7,Clear,Medium,Prepaid,3,3.6,1
12787,XpressBees,61,5,Clear,Low,COD,2,4.0,0
12788,Delhivery,7,6,Rain,High,COD,0,4.6,0
12789,Delhivery,20,4,Storm,Medium,Prepaid,2,3.1,0
12790,Blue Dart,28,8,Clear,High,Prepaid,2,3.7,0
12791,Amazon Logistics,2,8,Clear,Medium,Prepaid,2,4.1,0
12792,Ekart,34,5,Clear,Medium,Prepaid,3,3.6,0
12793,XpressBees,41,6,Clear,Low,Prepaid,0,3.6,0
12794,XpressBees,33,3,Rain,Medium,COD,0,3.1,0
12795,FedEx India,70,1,Clear,Low,Prepaid,3,5.0,1
12796,Ecom Express,18,9,Rain,Medium,Prepaid,2,3.7,0
12797,Shadowfax,9,9,Clear,Low,COD,2,3.8,0
12798,Ecom Express,58,3,Clear,Low,Prepaid,0,3.0,0
12799,Ekart,43,4,Rain,Low,COD,2,3.8,0
12800,Delhivery,10,7,Clear,Low,COD,1,3.1,0
12801,Delhivery,36,2,Clear,High,Prepaid,2,3.0,1
12802,Delhivery,72,3,Storm,Medium,Prepaid,2,3.2,1
12803,FedEx India,54,6,Storm,Medium,COD,4,2.5,1
12804,Delhivery,55,11,Rain,Low,COD,0,3.9,0
12805,Ekart,26,8,Clear,Medium,Prepaid,0,3.5,0
12806,Blue Dart,68,1,Clear,Medium,Prepaid,1,4.7,0
12807,Shadowfax,63,4,Storm,High,Prepaid,1,2.6,1
12808,Ekart,56,1,Clear,High,Prepaid,1,2.6,0
12809,Shadowfax,47,2,Storm,Medium,Prepaid,0,4.7,1
12810,Ekart,25,8,Clear,High,COD,4,2.8,1
12811,Delhivery,47,6,Clear,Low,COD,4,2.5,1
12812,Blue Dart,23,9,Storm,Medium,Prepaid,3,2.9,1
12813,XpressBees,12,2,Clear,Low,COD,0,4.6,0
12814,Ecom Express,49,3,Clear,Low,Prepaid,3,4.5,1
12815,DTDC,9,9,Clear,Low,Prepaid,2,3.4,1
12816,Blue Dart,40,9,Clear,Medium,Prepaid,1,4.2,0
12817,XpressBees,36,6,Clear,Medium,Prepaid,3,3.8,0
12818,Amazon Logistics,50,3,Clear,High,Prepaid,3,4.8,0
12819,Ekart,47,5,Clear,Medium,COD,0,2.6,0
